_id,id_bank,id_city,address,time,position,description,latitude,longitude,comment
,12,319,"ул. Артема, 58",Круглосуточно,Наружный,Банковское подразделение,null,null,null
,3,319,"ул. Ахсарова, 16",Круглосуточно,1-й этаж,Банковское подразделение,null,null,null
,26,319,"ул. Бекетова, 21",Круглосуточно,Холл,Торговый центр,null,null,null
,26,319,"ул. Биологическая, 1",Круглосуточно,Холл,"Фабрика, завод, организация",null,null,null
,10,319,"ул. Блюхера, 21",Круглосуточно,Холл,Банковское подразделение,null,null,null
,8,319,"ул. Блюхера, 38 В",Круглосуточно,Наружный,Другие или неподдающиеся классификации,null,null,null
,9,319,"ул. Богдана Хмельницкого, 24 Б",Круглосуточно,1-й этаж,Банковское подразделение,null,null,null
,5,319,"ул. Велозаводская, 4",Круглосуточно,Наружный,"Фабрика, завод, организация",null,null,null
,4,319,"ул. Вернадского, 2",Круглосуточно,Наружный,Банковское подразделение,null,null,null
,14,319,"ул. Гагарина, 20 А",09:00 - 22:00,2-й этаж,"Фабрика, завод, организация",null,null,null
,14,319,"ул. Героев Труда, 24 А",Круглосуточно,1-й этаж,Банковское подразделение,null,null,null
,2,319,"ул. Героев Труда, 26",09:00 - 18:00,Холл,Банковское подразделение,null,null,null
,2,319,"ул. Героев Труда, 46",08:00 - 20:00,Холл,Торговый центр,null,null,null
,1,319,"ул. Героев Труда, 7",Круглосуточно,Внутренний,Торговый центр,null,null,null
,10,319,"ул. Героев Труда,7",10:00 - 22:00,1-й этаж,Торговый центр,null,null,null
,14,319,"ул. Гиршмана, 3",Круглосуточно,1-й этаж,Банковское подразделение,null,null,null
,3,319,"ул. Гоголя, 2 А",Круглосуточно,1-й этаж,Банковское подразделение,null,null,null
,1,319,"ул. Григория Руденка, 8",Круглосуточно,Внутренний,"Фабрика, завод, организация",null,null,null
,20,319,"ул. Дарвина, 1",Круглосуточно,1-й этаж,Банковское подразделение,null,null,null
,26,319,"ул. Дарвина, 8/10",Круглосуточно,Холл,Медицинские учреждения,null,null,null
,2,319,"ул. Динамовская, 3",05:30 - 24:00,Холл,Банковское подразделение,null,null,null
,1,319,"ул. Донец-Захаржевского, 2",Круглосуточно,Наружный,Банковское подразделение,null,null,null
,1,319,"ул. Донец-Захаржевского, 2",Круглосуточно,Внутренний,Банковское подразделение,null,null,null
